no,petition_id,title,url,Category1,Category2,Category3,Category4,Category5
675,8953493,John Key: Overpopulation Petition,https://api.change.org/p/john-key-overpopulation-petition,Global,Pollution,,,
676,9889409,NJDEP: Stop LEMCOR from trashing our community,https://api.change.org/p/njdep-stop-lemcor-from-trashing-our-community,National,Business greed,Waste,,
677,6821786,Valley Transit Authority : Call on the VTA Board for Transportation Justice in Santa Clara!,https://api.change.org/p/valley-transit-authority-call-on-the-vta-board-for-transportation-justice-in-santa-clara,National,Human Rights,Transportation,,
678,26023,good human rights day,https://api.change.org/p/good-human-rights-day,Global,Human Rights,,,
679,9926819,Starling Board Of Directors To Include Powder-coated Steel PlaySets In the HOA Guidelines,https://api.change.org/p/starling-board-of-directors-to-include-powder-coated-steel-playsets-in-the-hoa-guidelines,Business greed,Health and Safety,,,
680,7561295,Chick-Fil-A: Chickfila please bring back your original barbecue sauce!,https://api.change.org/p/chick-fil-a-chickfila-please-bring-back-your-original-barbecue-sauce,Food,,,,
681,10023485,"Get Diageo, Carlsberg, Heineken & more to swap their 6-pack plastic rings with eco ones.",https://api.change.org/p/get-diageo-carlsberg-heineken-more-to-swap-their-6-pack-plastic-rings-with-eco-ones,Business greed,Recycle,Plastic,,
682,6860804,Birmingham City Council: Invest in poorer areas in Birmingham and protect green belt land. (Homes),https://api.change.org/p/birmingham-city-council-invest-in-poorer-areas-in-birmingham-and-protect-green-belt-land-homes,Global,Human Rights,Landscapes and forests,,
683,7526903,"Disney Pixar: Urge Disney/Pixar to recall toxic sunscreens products using ""Dory"" characters..",https://api.change.org/p/disney-pixar-urge-disney-pixar-to-recall-toxic-sunscreens-products-using-dory-characters,Entertainment,Health and Safety,,,
684,8178683,Stop the oil sands upgrader in Aruba,https://api.change.org/p/stop-the-oil-sands-upgrader-in-aruba,Global,Clean energy,,,
685,8770214,Donald Trump: Prevent President Trump from repealing the Clean Power Plan,https://api.change.org/p/donald-trump-prevent-president-trump-from-repealing-the-clean-power-plan,National,Political,Clean energy,,
686,6664895,"Debbie Wasserman Schultz: It's Bernie or Bust: A message to the Superdelegates,Media,Voters and Clinton supporters.",https://api.change.org/p/debbie-wasserman-schultz-it-s-bernie-or-bust-a-message-to-the-superdelegates-media-voters-and-clinton-supporters-c164c9c4-5e94-4f3b-a2e6-78cb0e4a3939,National,Political,US Elections,,
687,5868730,Network Rail and Oxfordshire County Council: Protect Hinksey Bridge from Over Development,https://api.change.org/p/network-rail-and-oxfordshire-county-council-protect-hinksey-bridge-from-over-development,Global,Fire,Landscapes and forests,,
688,6698768,Keep fossil fuels in the Ground (to Justin Trudeau and five others),https://api.change.org/p/keep-fossil-fuels-in-the-ground-to-justin-trudeau-and-five-others,Global,Clean energy,,,
689,8423990,Mayor Kevin Faulconer: Approve the beautifulPB -  De Anza Pop-Up Garden,https://api.change.org/p/mayor-kevin-faulconer-approve-the-beautifulpb-de-anza-pop-up-garden,National,Landscapes and forests,,,
690,7006046,A Federal Sustainable Development Strategy for Canada: Demand Health Canada/PMRA source unbiased research on pesticides,https://api.change.org/p/a-federal-sustainable-development-strategy-for-canada-demand-health-canada-pmra-source-unbiased-research-on-pesticides,Global,Health and Safety,Human Rights,,
691,7150049,Canadian Government: Change the TPP,https://api.change.org/p/canadian-government-change-the-tpp,Global,Health and Safety,,,
692,6876089,Karnataka State Government: Save the remaining lakes in Bangalore/Bengaluru,https://api.change.org/p/karnataka-state-government-save-the-remaining-lakes-in-bangalore-bengaluru,Global,Landscapes and forests,Water,,
693,8605289,Nick Xenophon: Senators: halt further concentration of media ownership,https://api.change.org/p/nick-xenophon-senators-halt-further-concentration-of-media-ownership,Global,Business Greed,,,
694,9655043,Get a plastic bottle return in Bowmanville,https://api.change.org/p/get-a-plastic-bottle-return-in-bowmanville,Global,Recycle,Plastic,,
695,8578247,Daniel Andrews: Establish a medical marijuana industry in Latrobe Valley,https://api.change.org/p/daniel-andrews-establish-a-medical-marijuana-industry-in-latrobe-valley,Global,Health and Safety,,,
696,6360017,IATA: Kerosenecent,https://api.change.org/p/iata-kerosenecent,Clean energy,,,,
697,8803973,For the Preservation of Peace,https://api.change.org/p/for-the-preservation-of-peace,National,Political,US Elections,,
698,9839081,Show community support to EVSC for building McCutchanville Elementary with solar and efficiency to be a net zero school (it will produce as mush energy as it uses).,https://api.change.org/p/show-community-support-to-evsc-for-building-mccutchanville-elementary-with-solar-and-efficiency-to-be-a-net-zero-school-it-will-produce-as-mush-energy-as-it-uses,National,Education,Clean energy,,
699,6996551,President of the United States: Train and deploy our military for natural disaster response and aid.,https://api.change.org/p/president-of-the-united-states-train-and-deploy-our-military-for-natural-disaster-response-and-aid,National,Political,,,
700,8889968,Mayor Kitty Piercy and the Eugene City Council: City of Eugene: Boycott Banks Funding the Dakota Access Pipeline,https://api.change.org/p/mayor-kitty-piercy-and-the-eugene-city-council-city-of-eugene-boycott-banks-funding-the-dakota-access-pipeline,Business greed,Clean energy,National,,
701,9714965,Justin Trudeau: No Tax on Carbon,https://api.change.org/p/justin-trudeau-no-tax-on-carbon,Global,Political,Clean energy,Taxes,
702,9999374,Bonnie Crombie : Increase Effort in the Restoration and Preservation of the Great Lakes,https://api.change.org/p/bonnie-crombie-increase-effort-in-the-restoration-and-preservation-of-the-great-lakes,Global,Water,Landscapes and forests,,
703,36334,Indigenous; N.A.; Green; Prisoner Rights; etc.; Acts,https://api.change.org/p/indigenous-n-a-green-prisoner-rights-etc-acts,National,Human Rights,,,
704,7967090,"Shri ANIL Madhav Dave, Minister of State for Forest Environment & Climate change.Make burning of dried leaves illegal",https://api.change.org/p/shri-anil-madhav-dave-minister-of-state-for-forest-environment-climate-change-make-burning-of-dried-leaves-illegal,Global,Waste,Fire,,
705,6527894,"Justin Trudeau: Fund transit expansion, not the Massey Bridge",https://api.change.org/p/justin-trudeau-fund-transit-expansion-not-the-massey-bridge,Global,Landscapes and forests,Clean energy,,
706,8795462,Minnesota State House: Regulate use of Carbon by implementing a Carbon Tax in America,https://api.change.org/p/minnesota-state-house-regulate-use-of-carbon-by-implementing-a-carbon-tax-in-america,National,Clean energy,Taxes,,
707,8719955,U.S. Senate: Impeachment of Donald Drumpf,https://api.change.org/p/u-s-senate-impeachment-of-donald-drumpf,National,Political,US Elections,,
708,7368461,Palo Alto City Council: Charge a Volume-Based Usage Fee for Palo Alto Storm Drains,https://api.change.org/p/palo-alto-city-council-charge-a-volume-based-usage-fee-for-palo-alto-storm-drains,National,Water,,,
709,23181,restore science,https://api.change.org/p/restore-science,National,Education,,,
710,8906825,"Cate Hardy: Cate Hardy, Take a Stance on Trump's Administration",https://api.change.org/p/cate-hardy-cate-hardy-take-a-stance-on-trump-s-administration,National,Political,Human Rights,,
711,8189684,Youtube: Petition to Youtube to Halt Ads on Doomsday Videos,https://api.change.org/p/youtube-petition-to-youtube-to-halt-ads-on-doomsday-videos,Health and Safety,Entertainment,,,
712,8482520,"The Governor General of Australia Peter Cosgrove: Governor General Peter Cosgrove, SACK THE COALITION GOVERNMENT!",https://api.change.org/p/the-governor-general-of-australia-peter-cosgrove-governor-general-peter-cosgrove-sack-the-coalition-government,Global,Clean energy,Political,,
713,25481,Honor Veterans with Peace,https://api.change.org/p/honor-veterans-with-peace,National,Human Rights,,,
714,8306837,"Change New Mexico's state slogan to ""Thank God for Mississippi""",https://api.change.org/p/change-new-mexico-s-state-slogan-to-thank-god-for-mississippi,National,Water,Human Rights,,
715,7570007,Dear Citizens Bank: We want Citizens Bank to move a branch to Kentucky.,https://api.change.org/p/dear-citizens-bank-we-want-citizens-bank-to-move-a-branch-to-kentucky,Education,Human Rights,,,
716,9864749,"350.org: Petition Bill McKibben to Encourage All, Including Individual, Efforts To Curb CO2 and CH4",https://api.change.org/p/350-org-petition-bill-mckibben-to-encourage-all-including-individual-efforts-to-curb-co2-and-ch4,National,Clean energy,,,
717,6938750,Bangaloreans: Last Chance to Save Bengaluru!,https://api.change.org/p/bangaloreans-last-chance-to-save-bengaluru,Global,Pollution,Water,,
718,6786644,presidents of all countries: UN says Go Vegan ! Veganism can save the Earth from destruction. Go Vegan - Save the Earth,https://api.change.org/p/presidents-of-all-countries-un-says-go-vegan-veganism-can-save-the-earth-from-destruction-go-vegan-save-the-earth,Vegan Diet,Global,,,
719,8962742,Kathy Curtin: WVU Dining: Switch to Hampton Creek products in the dining halls!,https://api.change.org/p/kathy-curtin-wvu-dining-switch-to-hampton-creek-products-in-the-dining-halls,Education,Vegan Diet,Food,Sustainability,
720,8480447,European Commission: Support Artificial Photosynthesis Research in Europe and Help Phase Out Fossil Fuel.,https://api.change.org/p/european-commission-support-artificial-photosynthesis-research-in-europe-and-help-phase-out-fossil-fuel,Global,Education,,,
721,9887309,Rob Wilson MP: Tell Rob Wilson MP to act on charities that use questionable fundraising tactics,https://api.change.org/p/rob-wilson-mp-tell-rob-wilson-mp-to-act-on-charities-that-use-questionable-fundraising-tactics,Global,,,,
722,7428350,lee hsien loong: solar farm in Singapore (#GoGreen),https://api.change.org/p/lee-hsien-loong-solar-farm-in-singapore-gogreen,Global,Clean energy,,,
723,7469879,Justin Trudeau: Eliminate Torturing Murdering Ransom Hunters of Citizens Abroad,https://api.change.org/p/justin-trudeau-eliminate-torturing-murdering-ransom-hunters-of-citizens-abroad,Global,Human Rights,,,
724,9043595,"Paul Ryan: 

Support a Tax on the Consumption of Palm Oil Products",https://api.change.org/p/paul-ryan-support-a-tax-on-the-consumption-of-palm-oil-products,Palm Oil,National,Political,Taxes,
725,8359178,cliff.barber@nelincs.gov.uk: Maintain Weekly Recycling Collections in N E Lincs,https://api.change.org/p/cliff-barber-nelincs-gov-uk-maintain-weekly-recycling-collections-in-n-e-lincs,Global,Waste,Recycle,Plastic,
726,6794534,Mack Clapp Chairman of the investment committee for the University of Montana Foundation: Support climate justice: Divest the University of Montana from Fossil Fuels,https://api.change.org/p/mack-clapp-chairman-of-the-investment-committee-for-the-university-of-montana-foundation-support-climate-justice-divest-the-university-of-montana-from-fossil-fuels,National,Education,,,
727,9950822,Cambridge City Council: Reject the Proposed Development at 3 and 5 Queen Edith's Way,https://api.change.org/p/cambridge-city-council-reject-the-proposed-development-at-3-and-5-queen-edith-s-way,Global,Landscapes and forests,,,
728,7293851,Morguard : Keep Northshore Square Mall an INDOOR MALL,https://api.change.org/p/morguard-keep-northshore-square-mall-an-indoor-mall,National,Health and Safety,,,
729,8604692,Dakota Access Pipeline: Solidarity for Indigenous People at Standing Rock,https://api.change.org/p/dakota-access-pipeline-solidarity-for-indigenous-people-at-standing-rock,Clean energy,Human Rights,,,
730,5590338,sthildasdivestment@outlook.com: St Hilda's College: DIVEST from companies involved in the fossil fuel industry,https://api.change.org/p/sthildasdivestment-outlook-com-st-hilda-s-college-divest-from-companies-involved-in-the-fossil-fuel-industry,Global,Education,,,
731,6862883,Barack Obama: Change 2016 to 2017 Before It Kills Again,https://api.change.org/p/barack-obama-change-2016-to-2017-before-it-kills-again,National,Political,,,
732,9078074,New York City Public Schools: Are school wasting? Join the food waste conversation today!,https://api.change.org/p/new-york-city-public-schools-are-school-wasting-join-the-food-waste-conversation-today,National,Education,Waste,,
733,9001547,All 50 State Legislatures: Give the people the right to elect the President of the United States,https://api.change.org/p/all-50-state-legislatures-give-the-people-the-right-to-elect-the-president-of-the-united-states,National,Political,US Elections,,
734,6257318,Donald Trump: PSU should build a superdome over the campus to keep out the fucking shitty weather,https://api.change.org/p/donald-trump-psu-should-build-a-superdome-over-the-campus-to-keep-out-the-fucking-shitty-weather,National,Human Rights,Weather,,
735,8749037,An Open Letter to the Electors of the United States Electoral College - Vote on 12/19/16,https://api.change.org/p/an-open-letter-to-the-electors-of-the-united-states-electoral-college-vote-on-12-19-16,National,Political,US Elections,,
736,8886986,Legislators in all non-US nations: Impose carbon tax on US imports if Trump withdraws from the Paris Climate Accord,https://api.change.org/p/legislators-in-all-non-us-nations-impose-carbon-tax-on-us-imports-if-trump-withdraws-from-the-paris-climate-accord,National,Political,Paris Agreement,,
